,Recipients,Sends,Deliveries,Opens,Conversions,Send Rate,Delivery Rate,Open Rate,Conversion Rate
1618,2647.0,2133.0,1946.0,830.0,95.0,0.8058179070646014,0.9123300515705579,0.4265159301130524,0.1144578313253012
1619,3285.0,3022.0,2847.0,1499.0,165.0,0.9199391171993911,0.9420913302448709,0.5265191429574991,0.11007338225483655
1620,17290.0,13519.0,12563.0,4512.0,280.0,0.781897050318103,0.9292847104075745,0.3591498845817082,0.06205673758865248
1621,3266.0,2222.0,2012.0,803.0,87.0,0.6803429271279853,0.9054905490549054,0.3991053677932406,0.10834371108343711
1622,2405.0,1781.0,1640.0,797.0,74.0,0.7405405405405405,0.9208309938236946,0.48597560975609755,0.09284818067754078
1623,2984.0,2745.0,2587.0,1232.0,194.0,0.9199061662198391,0.9424408014571949,0.47622729029764205,0.15746753246753248
1624,3546.0,3262.0,2973.0,1488.0,188.0,0.9199097574732092,0.9114040465971797,0.5005045408678103,0.12634408602150538
1625,2869.0,2639.0,2441.0,1106.0,95.0,0.919832694318578,0.9249715801439939,0.4530929946743138,0.08589511754068715
1626,3408.0,3136.0,2924.0,1347.0,176.0,0.92018779342723,0.9323979591836735,0.4606703146374829,0.13066072754268745
1627,9842.0,7416.0,6762.0,3873.0,444.0,0.7535053850843324,0.9118122977346278,0.572759538598048,0.11463981409759876
1628,3420.0,3146.0,2766.0,1237.0,210.0,0.9198830409356725,0.8792116973935156,0.44721619667389734,0.16976556184316896
1629,2015.0,1854.0,1685.0,468.0,58.0,0.9200992555831266,0.9088457389428263,0.2777448071216617,0.12393162393162394
1630,3451.0,3175.0,2908.0,1392.0,127.0,0.9200231816864677,0.9159055118110236,0.4786795048143054,0.09123563218390805
1631,3522.0,3089.0,2707.0,1231.0,113.0,0.8770584894946053,0.8763353836192943,0.45474695234577023,0.09179528838342811
1632,3319.0,2700.0,2581.0,1408.0,103.0,0.8134980415787888,0.955925925925926,0.5455249903138318,0.07315340909090909
1633,3432.0,2587.0,2328.0,1582.0,148.0,0.7537878787878788,0.8998840355624276,0.679553264604811,0.09355246523388117
1634,8153.0,6362.0,5855.0,3351.0,312.0,0.7803262602722925,0.920308079220371,0.572331340734415,0.09310653536257833
1635,4351.0,4003.0,3719.0,2208.0,316.0,0.9200183865777982,0.9290532100924307,0.5937079860177467,0.1431159420289855
1636,3004.0,2763.0,2489.0,1363.0,107.0,0.9197736351531292,0.9008324285197249,0.5476094817195661,0.07850330154071901
1637,3522.0,2819.0,2620.0,972.0,95.0,0.8003975014196479,0.9294075913444484,0.3709923664122137,0.09773662551440329
1638,3436.0,3161.0,3000.0,1812.0,236.0,0.919965075669383,0.9490667510281556,0.604,0.13024282560706402
1639,3560.0,3275.0,2910.0,1107.0,125.0,0.9199438202247191,0.8885496183206106,0.3804123711340206,0.11291779584462511
1640,3602.0,2546.0,2268.0,1098.0,165.0,0.7068295391449195,0.8908091123330715,0.48412698412698413,0.15027322404371585
1641,6607.0,5397.0,4869.0,2344.0,355.0,0.8168609051006508,0.9021678710394664,0.4814130211542411,0.1514505119453925
1642,3190.0,2935.0,2752.0,1219.0,147.0,0.9200626959247649,0.937649063032368,0.4429505813953488,0.12059064807219032
1643,3480.0,3201.0,2949.0,1325.0,109.0,0.9198275862068965,0.9212746016869728,0.4493048491013903,0.08226415094339623
1644,2998.0,2758.0,2493.0,754.0,82.0,0.9199466310873916,0.9039158810732415,0.30244685118331327,0.10875331564986737
1645,2672.0,2458.0,2255.0,961.0,90.0,0.9199101796407185,0.9174125305126118,0.4261640798226164,0.09365244536940687
1646,2964.0,1824.0,1646.0,879.0,117.0,0.6153846153846154,0.9024122807017544,0.5340218712029161,0.13310580204778158
1647,3439.0,3164.0,2841.0,1137.0,124.0,0.9200348938644954,0.8979140328697851,0.40021119324181625,0.1090589270008795
1648,4848.0,4295.0,3846.0,1716.0,121.0,0.8859323432343235,0.8954598370197905,0.44617784711388453,0.07051282051282051
1649,3200.0,2944.0,2601.0,1116.0,199.0,0.92,0.8834918478260869,0.4290657439446367,0.17831541218637992
1650,3402.0,2993.0,2754.0,1308.0,187.0,0.8797766019988242,0.920147009689275,0.4749455337690632,0.14296636085626913
1651,2681.0,2037.0,1871.0,895.0,81.0,0.7597911227154047,0.9185076092292587,0.47835382148583644,0.09050279329608939
1652,6010.0,4991.0,4700.0,1793.0,189.0,0.8304492512479201,0.9416950510919655,0.38148936170212766,0.10540992749581707
1653,2737.0,2370.0,2163.0,796.0,61.0,0.865911582024114,0.9126582278481012,0.36800739713361075,0.07663316582914573
1654,4060.0,2761.0,2451.0,1004.0,107.0,0.6800492610837439,0.887721839913075,0.40962872297021624,0.10657370517928287
1655,6840.0,5883.0,5258.0,1645.0,173.0,0.8600877192982456,0.8937616862145163,0.3128565994674781,0.10516717325227963
1656,2282.0,2099.0,1977.0,603.0,55.0,0.9198071866783524,0.9418770843258695,0.30500758725341426,0.0912106135986733
1657,3674.0,3380.0,3040.0,1610.0,205.0,0.9199782253674469,0.8994082840236687,0.5296052631578947,0.12732919254658384
1658,2501.0,1845.0,1652.0,744.0,47.0,0.7377049180327869,0.8953929539295393,0.45036319612590797,0.06317204301075269
1659,4958.0,3972.0,3522.0,1833.0,217.0,0.8011294876966518,0.8867069486404834,0.520442930153322,0.11838516093835243
1660,4026.0,3464.0,3246.0,1547.0,230.0,0.8604073522106309,0.937066974595843,0.47658656808379546,0.1486748545572075
1661,3827.0,3521.0,3215.0,1360.0,186.0,0.9200418082048603,0.9130928713433684,0.4230171073094868,0.13676470588235295
1662,14211.0,12580.0,11864.0,4947.0,540.0,0.8852297516008726,0.9430842607313196,0.41697572488199597,0.1091570648878108
1663,3432.0,2256.0,2155.0,1353.0,125.0,0.6573426573426573,0.9552304964539007,0.6278422273781903,0.09238728750923873
1664,3106.0,2858.0,2714.0,1374.0,191.0,0.9201545396007726,0.9496151154653604,0.5062638172439204,0.13901018922852984
1665,2771.0,2549.0,2285.0,1096.0,173.0,0.9198845182244677,0.8964299725382503,0.47964989059080965,0.15784671532846714
1666,5046.0,4642.0,4207.0,1868.0,216.0,0.9199365834324217,0.9062903920723826,0.4440218683147136,0.11563169164882227
1667,3171.0,2871.0,2717.0,1246.0,155.0,0.9053926206244087,0.946360153256705,0.458594037541406,0.12439807383627609
1668,3722.0,2456.0,2306.0,1231.0,172.0,0.6598602901665771,0.9389250814332247,0.5338248048568951,0.1397238017871649
1669,3460.0,3183.0,2842.0,1353.0,130.0,0.9199421965317919,0.8928683631793906,0.476073187895848,0.09608277900960828
1670,4476.0,3273.0,3139.0,1364.0,148.0,0.7312332439678284,0.9590589673082799,0.4345332908569608,0.10850439882697947
1671,3616.0,3213.0,2842.0,1007.0,154.0,0.8885508849557522,0.8845315904139434,0.3543279380717804,0.1529294935451837
1672,2459.0,2139.0,1964.0,888.0,90.0,0.8698657991053274,0.9181860682561945,0.45213849287169044,0.10135135135135136
1673,2997.0,2533.0,2280.0,915.0,115.0,0.8451785118451786,0.9001184366363996,0.40131578947368424,0.12568306010928962
1674,3697.0,3345.0,3029.0,1124.0,150.0,0.9047876656748716,0.9055306427503736,0.3710795642126114,0.13345195729537365
1675,3055.0,2231.0,2019.0,914.0,120.0,0.730278232405892,0.9049753473778575,0.45269935611688955,0.13129102844638948
1676,1087.0,761.0,681.0,193.0,25.0,0.7000919963201472,0.8948751642575559,0.2834067547723935,0.12953367875647667
1677,3340.0,3034.0,2731.0,1394.0,119.0,0.9083832335329342,0.9001318391562294,0.5104357378249725,0.08536585365853659
1678,2514.0,2312.0,2057.0,807.0,115.0,0.9196499602227526,0.8897058823529411,0.39231891103548855,0.14250309789343246
1679,3975.0,3043.0,2817.0,1305.0,212.0,0.7655345911949686,0.9257311863292803,0.46325878594249204,0.16245210727969348
1680,3373.0,3103.0,2906.0,1132.0,187.0,0.9199525644826564,0.9365130518852723,0.389538885065382,0.16519434628975266
1681,3519.0,3010.0,2755.0,1216.0,128.0,0.8553566354077863,0.915282392026578,0.4413793103448276,0.10526315789473684
1682,3897.0,3547.0,3255.0,1433.0,203.0,0.9101873235822427,0.9176769100648435,0.4402457757296467,0.14166085136078158
1683,3353.0,3084.0,2851.0,1576.0,135.0,0.9197733373098718,0.9244487678339819,0.5527884952648193,0.08565989847715735
1684,3827.0,3365.0,3024.0,1005.0,160.0,0.8792788084661615,0.8986627043090639,0.3323412698412698,0.15920398009950248
1685,3574.0,3288.0,2998.0,2155.0,339.0,0.9199776161163962,0.9118004866180048,0.718812541694463,0.15730858468677494
1686,2571.0,2365.0,2113.0,1351.0,200.0,0.9198755348113574,0.893446088794926,0.6393752957879791,0.14803849000740193
1687,1708.0,1445.0,1299.0,499.0,52.0,0.8460187353629977,0.898961937716263,0.38414164742109314,0.10420841683366733
1688,2608.0,1868.0,1670.0,773.0,66.0,0.7162576687116564,0.8940042826552462,0.462874251497006,0.08538163001293661
1689,3689.0,3394.0,3120.0,1885.0,341.0,0.9200325291406886,0.9192692987625221,0.6041666666666666,0.18090185676392573
1690,12740.0,11551.0,10752.0,5206.0,589.0,0.9066718995290424,0.9308284996969959,0.4841889880952381,0.11313868613138686
1691,5455.0,5019.0,4663.0,2583.0,312.0,0.9200733272227314,0.9290695357640965,0.5539352348273644,0.1207897793263647
1692,3692.0,3397.0,3014.0,1455.0,216.0,0.9200975081256771,0.8872534589343538,0.4827471798274718,0.14845360824742268
1693,2776.0,2387.0,2124.0,832.0,84.0,0.8598703170028819,0.889819857561793,0.391713747645951,0.10096153846153846
1694,2807.0,2432.0,2184.0,930.0,127.0,0.8664054150338439,0.8980263157894737,0.4258241758241758,0.13655913978494624
1695,3739.0,3440.0,3174.0,1426.0,149.0,0.920032094142819,0.9226744186046512,0.4492753623188406,0.10448807854137447
1696,3294.0,2841.0,2510.0,1045.0,156.0,0.8624772313296903,0.8834917282646956,0.4163346613545817,0.1492822966507177
1697,16318.0,15013.0,13478.0,5426.0,879.0,0.9200269640887364,0.8977552787584093,0.40258198545778306,0.16199778842609658
1698,5939.0,5464.0,4994.0,1847.0,207.0,0.9200202054217882,0.91398243045388,0.3698438125750901,0.1120736329182458
1699,2577.0,2371.0,2147.0,733.0,74.0,0.9200620876988747,0.9055250948966681,0.34140661387983234,0.1009549795361528
1700,2695.0,2118.0,1982.0,1282.0,118.0,0.785899814471243,0.9357884796978282,0.6468213925327951,0.09204368174726989
1701,3274.0,3012.0,2775.0,1047.0,106.0,0.919975565058033,0.9213147410358565,0.3772972972972973,0.10124164278892073
1702,2415.0,2222.0,2024.0,1228.0,188.0,0.9200828157349896,0.9108910891089109,0.6067193675889329,0.15309446254071662
1703,3534.0,2510.0,2252.0,903.0,143.0,0.7102433503112621,0.8972111553784861,0.40097690941385433,0.1583610188261351
1704,2519.0,2317.0,2231.0,987.0,83.0,0.9198094481937277,0.9628830384117393,0.4424025100851636,0.08409321175278622
1705,4299.0,3955.0,3508.0,1298.0,135.0,0.9199813910211677,0.8869785082174463,0.37001140250855186,0.10400616332819723
1706,4412.0,4059.0,3635.0,2188.0,259.0,0.9199909338168631,0.8955407735895541,0.6019257221458046,0.1183729433272395
1707,3418.0,3144.0,2926.0,1007.0,147.0,0.919836161497952,0.9306615776081425,0.34415584415584416,0.14597815292949354
1708,4256.0,3073.0,2845.0,1212.0,113.0,0.7220394736842105,0.9258054018874065,0.42601054481546574,0.09323432343234324
1709,4810.0,4426.0,3952.0,2152.0,409.0,0.9201663201663202,0.8929055580659738,0.5445344129554656,0.19005576208178437
1710,4295.0,3650.0,3407.0,1837.0,278.0,0.8498253783469151,0.9334246575342465,0.5391840328734957,0.15133369624387588
1711,16240.0,7130.0,6283.0,2472.0,222.0,0.43903940886699505,0.8812061711079944,0.39344262295081966,0.08980582524271845
1712,3806.0,3275.0,2964.0,1446.0,162.0,0.8604834471886496,0.9050381679389313,0.48785425101214575,0.11203319502074689
1713,3152.0,2273.0,2072.0,656.0,145.0,0.7211294416243654,0.9115706115266168,0.3166023166023166,0.22103658536585366
1714,1898.0,1746.0,1602.0,724.0,78.0,0.9199157007376185,0.9175257731958762,0.4519350811485643,0.10773480662983426
1715,5563.0,3930.0,3468.0,1208.0,181.0,0.7064533525076397,0.8824427480916031,0.34832756632064593,0.1498344370860927
1716,2140.0,1766.0,1585.0,746.0,96.0,0.8252336448598131,0.8975084937712344,0.47066246056782335,0.128686327077748
1717,3740.0,3125.0,2821.0,1372.0,230.0,0.8355614973262032,0.90272,0.48635235732009924,0.16763848396501457
1718,3664.0,2048.0,1841.0,894.0,144.0,0.5589519650655022,0.89892578125,0.485605649103748,0.1610738255033557
1719,4245.0,3905.0,3591.0,1594.0,207.0,0.9199057714958775,0.9195902688860436,0.44388749651907544,0.12986198243412797
1720,2527.0,1797.0,1614.0,662.0,79.0,0.7111199050257222,0.8981636060100167,0.41016109045848825,0.11933534743202417
1721,2523.0,2321.0,2047.0,914.0,98.0,0.9199365834324217,0.8819474364498061,0.44650708353688323,0.10722100656455143
1722,2439.0,2244.0,2044.0,1119.0,198.0,0.9200492004920049,0.910873440285205,0.5474559686888454,0.1769436997319035
1723,3212.0,2531.0,2353.0,930.0,112.0,0.7879825653798257,0.9296720663769261,0.39524011899702505,0.12043010752688173
1724,4089.0,2780.0,2589.0,1472.0,313.0,0.6798728295426755,0.931294964028777,0.5685592893008884,0.21263586956521738
1725,2295.0,2111.0,1886.0,646.0,86.0,0.9198257080610022,0.8934154429180483,0.3425238600212089,0.13312693498452013
1726,3787.0,2122.0,1958.0,732.0,122.0,0.5603379984156325,0.9227144203581527,0.3738508682328907,0.16666666666666666
1727,2394.0,2164.0,1988.0,1038.0,144.0,0.9039264828738512,0.9186691312384473,0.5221327967806841,0.13872832369942195
1728,3625.0,3335.0,3048.0,841.0,109.0,0.92,0.9139430284857571,0.27591863517060367,0.12960760998810938
1729,3311.0,3020.0,2712.0,1171.0,147.0,0.9121111446692842,0.8980132450331125,0.43178466076696165,0.125533731853117
1730,3994.0,3509.0,3128.0,1310.0,171.0,0.8785678517776665,0.8914220575662581,0.4187979539641944,0.13053435114503817
1731,3842.0,2954.0,2679.0,1045.0,117.0,0.7688703800104112,0.9069058903182126,0.3900709219858156,0.11196172248803828
1732,2490.0,2291.0,2145.0,1066.0,110.0,0.9200803212851406,0.9362723701440419,0.49696969696969695,0.10318949343339587
1733,2892.0,2061.0,1889.0,979.0,133.0,0.7126556016597511,0.9165453663270258,0.5182636315510852,0.13585291113381
1734,2418.0,2224.0,1971.0,827.0,99.0,0.9197684036393714,0.8862410071942446,0.419583967529173,0.11970979443772672
1735,3504.0,2725.0,2525.0,1118.0,126.0,0.7776826484018264,0.926605504587156,0.4427722772277228,0.11270125223613596
1736,2988.0,1792.0,1669.0,862.0,80.0,0.5997322623828648,0.9313616071428571,0.5164769322947873,0.09280742459396751
1737,6446.0,4350.0,3972.0,2618.0,295.0,0.6748371082842073,0.9131034482758621,0.6591137965760322,0.11268143621084797
1738,4284.0,2664.0,2383.0,983.0,137.0,0.6218487394957983,0.8945195195195195,0.41250524548887957,0.13936927772126145
1739,2937.0,2281.0,2071.0,727.0,95.0,0.7766428328226082,0.9079351161771153,0.3510381458232738,0.13067400275103164
1740,3469.0,3191.0,2977.0,1371.0,140.0,0.9198616315941194,0.9329363835788154,0.46053073563990593,0.10211524434719182
1741,4131.0,3214.0,2909.0,1220.0,164.0,0.7780198499152747,0.9051026757934039,0.4193881058783087,0.13442622950819672
1742,3646.0,3106.0,2819.0,1223.0,245.0,0.8518924849149753,0.9075981970379909,0.4338417878680383,0.20032706459525756
1743,4632.0,4261.0,3952.0,1815.0,159.0,0.9199050086355786,0.927481811781272,0.4592611336032389,0.08760330578512397
1744,4539.0,3290.0,2955.0,1209.0,138.0,0.7248292575457149,0.898176291793313,0.40913705583756343,0.1141439205955335
1745,3488.0,2990.0,2678.0,1674.0,160.0,0.8572247706422018,0.8956521739130435,0.6250933532486931,0.0955794504181601
1746,3497.0,3217.0,2992.0,879.0,66.0,0.9199313697454962,0.9300590612371775,0.29378342245989303,0.07508532423208192
1747,3490.0,3088.0,2736.0,1085.0,90.0,0.8848137535816619,0.8860103626943006,0.3965643274853801,0.08294930875576037
1748,2653.0,1810.0,1669.0,587.0,73.0,0.682246513381078,0.9220994475138121,0.3517076093469143,0.12436115843270869
1749,2466.0,1866.0,1797.0,740.0,75.0,0.7566909975669099,0.9630225080385852,0.41179744017807457,0.10135135135135136
1750,3146.0,2894.0,2586.0,1379.0,134.0,0.9198982835346472,0.8935729094678645,0.5332559938128384,0.09717186366932559
1751,2908.0,2328.0,2142.0,960.0,130.0,0.8005502063273727,0.9201030927835051,0.4481792717086835,0.13541666666666666
1752,3474.0,2865.0,2549.0,1131.0,163.0,0.8246977547495682,0.8897033158813263,0.44370341310317774,0.14412024756852343
1753,1520.0,1398.0,1297.0,809.0,130.0,0.9197368421052632,0.9277539341917024,0.6237471087124132,0.16069221260815822
1754,3586.0,3299.0,2817.0,1490.0,212.0,0.9199665365309537,0.8538951197332525,0.528931487397941,0.14228187919463087
1755,3979.0,3660.0,3416.0,1565.0,220.0,0.9198291027896457,0.9333333333333333,0.4581381733021077,0.14057507987220447
1756,2446.0,2250.0,2007.0,1059.0,122.0,0.919869174161897,0.892,0.5276532137518685,0.11520302171860246
1757,3060.0,2815.0,2619.0,1104.0,155.0,0.9199346405228758,0.930373001776199,0.4215349369988545,0.1403985507246377
1758,3791.0,3277.0,2955.0,1435.0,203.0,0.8644157214455289,0.9017393957888312,0.4856175972927242,0.14146341463414633
1759,4037.0,3714.0,3408.0,1376.0,225.0,0.919990091652217,0.9176090468497576,0.40375586854460094,0.16351744186046513
1760,4480.0,3937.0,3545.0,1902.0,170.0,0.8787946428571428,0.9004318008636018,0.5365303244005641,0.08937960042060988
1761,3528.0,3105.0,2810.0,1004.0,148.0,0.8801020408163265,0.9049919484702094,0.3572953736654804,0.14741035856573706
1762,2557.0,2239.0,1931.0,638.0,63.0,0.8756355103637075,0.8624385886556498,0.33039875712066286,0.0987460815047022
1763,2676.0,2462.0,2254.0,844.0,116.0,0.9200298953662183,0.9155158407798538,0.3744454303460515,0.13744075829383887
1764,5048.0,4094.0,3657.0,1656.0,150.0,0.811014263074485,0.8932584269662921,0.4528301886792453,0.09057971014492754
1765,3107.0,2514.0,2281.0,1212.0,125.0,0.8091406501448343,0.9073190135242641,0.5313459009206488,0.10313531353135313
1766,3761.0,3460.0,3059.0,1346.0,149.0,0.9199680935921297,0.8841040462427746,0.44001307616868257,0.11069836552748885
1767,2614.0,2405.0,2133.0,829.0,82.0,0.9200459066564652,0.8869022869022869,0.3886544772620722,0.09891435464414958
1768,4446.0,4090.0,3697.0,1279.0,143.0,0.9199280251911831,0.9039119804400978,0.34595618068704354,0.11180609851446442
1769,3220.0,2119.0,1988.0,871.0,135.0,0.6580745341614906,0.9381783860311468,0.4381287726358149,0.1549942594718714
1770,2294.0,1644.0,1526.0,779.0,101.0,0.7166521360069747,0.9282238442822385,0.5104849279161205,0.12965340179717585
1771,2288.0,2105.0,1870.0,752.0,99.0,0.9200174825174825,0.8883610451306413,0.4021390374331551,0.13164893617021275
1772,4811.0,3499.0,3256.0,1337.0,191.0,0.7272916233631261,0.9305515861674765,0.4106265356265356,0.14285714285714285
1773,3904.0,3270.0,2970.0,890.0,94.0,0.8376024590163934,0.908256880733945,0.2996632996632997,0.10561797752808989
1774,1314.0,1209.0,1119.0,404.0,69.0,0.9200913242009132,0.9255583126550868,0.3610366398570152,0.1707920792079208
1775,3456.0,3179.0,2931.0,1809.0,197.0,0.9198495370370371,0.9219880465555206,0.617195496417605,0.10889994472084025
1776,2373.0,1718.0,1568.0,868.0,113.0,0.7239780868099452,0.9126891734575088,0.5535714285714286,0.13018433179723501
1777,2430.0,1967.0,1789.0,589.0,80.0,0.8094650205761317,0.909506863243518,0.3292342090553382,0.13582342954159593
1778,4858.0,4469.0,4014.0,1771.0,134.0,0.9199258954302182,0.8981875139852316,0.4412057797708022,0.0756634669678148
1779,3597.0,3309.0,3015.0,1578.0,232.0,0.9199332777314428,0.9111514052583862,0.5233830845771145,0.14702154626108999
1780,4216.0,3878.0,3524.0,1226.0,138.0,0.9198292220113852,0.9087158329035585,0.347900113507378,0.11256117455138662
1781,3734.0,2425.0,2263.0,1021.0,197.0,0.649437600428495,0.9331958762886597,0.45117101193106496,0.1929480901077375
1782,3740.0,3300.0,2994.0,1829.0,267.0,0.8823529411764706,0.9072727272727272,0.6108884435537743,0.14598141060688902
1783,3519.0,3238.0,2958.0,1338.0,168.0,0.9201477692526285,0.913526868437307,0.45233265720081134,0.12556053811659193
1784,3221.0,2946.0,2680.0,971.0,106.0,0.9146227879540515,0.9097080787508486,0.3623134328358209,0.10916580844490216
1785,3513.0,3210.0,2881.0,1252.0,163.0,0.9137489325362937,0.8975077881619937,0.43457132939951404,0.13019169329073482
1786,3000.0,2760.0,2527.0,1141.0,105.0,0.92,0.9155797101449276,0.4515235457063712,0.09202453987730061
