Date,Campaign,Ad Group,Impressions,Clicks,CTR,Avg CPM,Avg CPC,Cost,Avg Position,Conversions,Cost / Conversion
"24 February, 2014",Mountain Bikes,Athletic Bikes,9958,41,0.41%,$5.1,$1.24,$50.76,1.9,4,$12.69
"24 February, 2014",Mountain Bikes,Adult Bikes,7321,33,0.45%,$7.75,$1.72,$56.71,2,3,$18.9
"24 February, 2014",Mountain Bikes,Kids Bikes,7891,51,0.65%,$8.95,$1.39,$70.66,2.8,8,$8.83
"25 February, 2014",Mountain Bikes,Common Keywords,9144,41,0.45%,$5.84,$1.3,$53.36,4,14,$3.81
"25 February, 2014",Mountain Bikes,Athletic Bikes,7671,86,1.12%,$27.56,$2.46,$211.43,1.7,8,$26.43
"25 February, 2014",Mountain Bikes,Adult Bikes,7374,62,0.84%,$18.01,$2.14,$132.81,2.1,3,$44.27
"25 February, 2014",Mountain Bikes,Kids Bikes,8223,88,1.07%,$15.81,$1.48,$130.04,1.2,12,$10.84
"26 February, 2014",Mountain Bikes,Common Keywords,7253,58,0.80%,$8.79,$1.1,$63.76,4,14,$4.55
"26 February, 2014",Mountain Bikes,Athletic Bikes,6681,59,0.88%,$5.2,$0.59,$34.76,1.8,14,$2.48
"26 February, 2014",Mountain Bikes,Adult Bikes,8397,31,0.37%,$5.66,$1.53,$47.56,2.2,12,$3.96
"26 February, 2014",Mountain Bikes,Kids Bikes,7280,100,1.37%,$25.72,$1.87,$187.21,1.9,10,$18.72
"27 February, 2014",Mountain Bikes,Common Keywords,7672,97,1.26%,$27.26,$2.16,$209.1,4,11,$19.01
"27 February, 2014",Mountain Bikes,Athletic Bikes,9814,68,0.69%,$4.24,$0.61,$41.65,1.8,3,$13.88
"27 February, 2014",Mountain Bikes,Adult Bikes,8173,87,1.06%,$17.43,$1.64,$142.43,2.3,5,$28.49
"27 February, 2014",Mountain Bikes,Kids Bikes,6448,31,0.48%,$10.06,$2.09,$64.87,2.2,5,$12.97
"28 February, 2014",Mountain Bikes,Common Keywords,8287,89,1.07%,$20.89,$1.95,$173.13,3.8,15,$11.54
"28 February, 2014",Mountain Bikes,Athletic Bikes,8038,95,1.18%,$20.43,$1.73,$164.21,1.9,13,$12.63
"28 February, 2014",Mountain Bikes,Adult Bikes,8104,55,0.68%,$7.35,$1.08,$59.58,2.2,13,$4.58
"28 February, 2014",Mountain Bikes,Kids Bikes,7451,92,1.23%,$21.94,$1.78,$163.5,2.2,8,$20.44
"01 March, 2014",Mountain Bikes,Common Keywords,6509,54,0.83%,$5.35,$0.65,$34.85,3.8,13,$2.68
"01 March, 2014",Mountain Bikes,Athletic Bikes,7072,38,0.54%,$5.92,$1.1,$41.84,1.9,12,$3.49
"01 March, 2014",Mountain Bikes,Adult Bikes,6068,43,0.71%,$13.29,$1.88,$80.66,1.8,10,$8.07
"01 March, 2014",Mountain Bikes,Kids Bikes,9946,30,0.30%,$4.41,$1.46,$43.91,1.8,3,$14.64
"02 March, 2014",Mountain Bikes,Common Keywords,7247,66,0.91%,$11.29,$1.24,$81.85,4,6,$13.64
"02 March, 2014",Mountain Bikes,Athletic Bikes,6237,43,0.69%,$14.04,$2.04,$87.59,2.1,9,$9.73
"02 March, 2014",Mountain Bikes,Adult Bikes,9714,80,0.82%,$4.61,$0.56,$44.8,2,8,$5.6
"02 March, 2014",Mountain Bikes,Kids Bikes,7711,54,0.70%,$5.63,$0.8,$43.43,2.1,12,$3.62
"03 March, 2014",Mountain Bikes,Common Keywords,6656,97,1.46%,$22.41,$1.54,$149.16,3.5,8,$18.65
"03 March, 2014",Mountain Bikes,Athletic Bikes,8316,38,0.46%,$2.73,$0.6,$22.73,2.1,8,$2.84
"03 March, 2014",Mountain Bikes,Adult Bikes,8308,52,0.63%,$3.31,$0.53,$27.5,2.1,9,$3.06
"03 March, 2014",Mountain Bikes,Kids Bikes,7581,95,1.25%,$24.44,$1.95,$185.27,2.3,5,$37.05
"04 March, 2014",Mountain Bikes,Common Keywords,8218,37,0.45%,$10.73,$2.38,$88.17,3.6,11,$8.02
"04 March, 2014",Mountain Bikes,Athletic Bikes,6901,59,0.85%,$19.82,$2.32,$136.78,2.1,14,$9.77
"04 March, 2014",Mountain Bikes,Adult Bikes,8369,40,0.48%,$7.28,$1.52,$60.89,2,15,$4.06
"04 March, 2014",Mountain Bikes,Kids Bikes,8608,96,1.12%,$20.66,$1.85,$177.86,1.9,14,$12.7
"05 March, 2014",Mountain Bikes,Common Keywords,7028,36,0.51%,$4.5,$0.88,$31.64,3.7,14,$2.26
"05 March, 2014",Mountain Bikes,Athletic Bikes,8061,66,0.82%,$9.4,$1.15,$75.78,1.8,6,$12.63
"05 March, 2014",Mountain Bikes,Adult Bikes,6804,40,0.59%,$7.23,$1.23,$49.17,1.8,11,$4.47
"05 March, 2014",Mountain Bikes,Kids Bikes,6498,57,0.88%,$12.94,$1.47,$84.07,2.1,4,$21.02
"06 March, 2014",Mountain Bikes,Common Keywords,6977,75,1.07%,$7.57,$0.7,$52.79,3.8,3,$17.6
"06 March, 2014",Mountain Bikes,Athletic Bikes,8270,33,0.40%,$4.84,$1.21,$40.05,1.8,5,$8.01
"06 March, 2014",Mountain Bikes,Adult Bikes,8683,63,0.73%,$13.39,$1.85,$116.25,1.9,7,$16.61
"06 March, 2014",Mountain Bikes,Kids Bikes,7235,47,0.65%,$15.64,$2.41,$113.19,2.9,8,$14.15
"07 March, 2014",Mountain Bikes,Common Keywords,7559,98,1.30%,$22.94,$1.77,$173.38,3.7,15,$11.56
"07 March, 2014",Mountain Bikes,Athletic Bikes,6047,69,1.14%,$7.17,$0.63,$43.37,2.1,3,$14.46
"07 March, 2014",Mountain Bikes,Adult Bikes,7016,50,0.71%,$12.06,$1.69,$84.61,2.4,6,$14.1
"07 March, 2014",Mountain Bikes,Kids Bikes,6839,42,0.61%,$4.6,$0.75,$31.44,1.8,6,$5.24
"08 March, 2014",Mountain Bikes,Common Keywords,6980,43,0.62%,$9.93,$1.61,$69.29,3.8,13,$5.33
"08 March, 2014",Mountain Bikes,Athletic Bikes,7457,93,1.25%,$13.13,$1.05,$97.87,2.2,8,$12.23
"08 March, 2014",Mountain Bikes,Adult Bikes,7323,67,0.91%,$17.34,$1.89,$126.95,2.4,5,$25.39
"08 March, 2014",Mountain Bikes,Kids Bikes,6213,35,0.56%,$7.3,$1.3,$45.34,1.7,5,$9.07
"09 March, 2014",Mountain Bikes,Common Keywords,8856,52,0.59%,$3.81,$0.65,$33.77,3.8,11,$3.07
"09 March, 2014",Mountain Bikes,Athletic Bikes,7925,69,0.87%,$20.03,$2.3,$158.72,2,12,$13.23
"09 March, 2014",Mountain Bikes,Adult Bikes,6905,45,0.65%,$4.49,$0.69,$30.99,2.3,3,$10.33
"09 March, 2014",Mountain Bikes,Kids Bikes,8012,64,0.80%,$7.87,$0.99,$63.06,1.9,14,$4.5
"10 March, 2014",Mountain Bikes,Common Keywords,9157,41,0.45%,$6.07,$1.36,$55.59,3.6,5,$11.12
"10 March, 2014",Mountain Bikes,Athletic Bikes,6751,65,0.96%,$21.59,$2.24,$145.76,2,8,$18.22
"10 March, 2014",Mountain Bikes,Adult Bikes,8439,95,1.13%,$11.89,$1.06,$100.36,2.9,5,$20.07
"10 March, 2014",Mountain Bikes,Kids Bikes,9874,68,0.69%,$10.54,$1.53,$104.04,2.4,6,$17.34
"11 March, 2014",Mountain Bikes,Common Keywords,6061,93,1.53%,$29.12,$1.9,$176.47,3.6,5,$35.29
"11 March, 2014",Mountain Bikes,Athletic Bikes,7239,53,0.73%,$13.32,$1.82,$96.42,2.1,10,$9.64
"11 March, 2014",Mountain Bikes,Adult Bikes,6222,54,0.87%,$9.8,$1.13,$60.99,3,6,$10.16
"11 March, 2014",Mountain Bikes,Kids Bikes,7187,93,1.29%,$20.19,$1.56,$145.11,2.9,3,$48.37
"12 March, 2014",Mountain Bikes,Common Keywords,8412,91,1.08%,$17.37,$1.61,$146.14,3.5,3,$48.71
"12 March, 2014",Mountain Bikes,Athletic Bikes,7639,31,0.41%,$5.12,$1.26,$39.11,1.9,8,$4.89
"12 March, 2014",Mountain Bikes,Adult Bikes,9434,35,0.37%,$4.02,$1.08,$37.91,2.8,7,$5.42
"12 March, 2014",Mountain Bikes,Kids Bikes,9782,80,0.82%,$12.67,$1.55,$123.97,2.8,7,$17.71
"13 March, 2014",Mountain Bikes,Common Keywords,6016,96,1.60%,$27.15,$1.7,$163.32,3.7,12,$13.61
"13 March, 2014",Mountain Bikes,Athletic Bikes,9637,76,0.79%,$5.25,$0.67,$50.61,1.7,8,$6.33
"13 March, 2014",Mountain Bikes,Adult Bikes,7396,73,0.99%,$12.69,$1.29,$93.86,2.9,7,$13.41
"13 March, 2014",Mountain Bikes,Kids Bikes,6393,88,1.38%,$11.64,$0.85,$74.43,2.1,8,$9.3
"14 March, 2014",Mountain Bikes,Common Keywords,9131,79,0.87%,$8.63,$1,$78.77,3.9,8,$9.85
"14 March, 2014",Mountain Bikes,Athletic Bikes,6034,44,0.73%,$12.44,$1.71,$75.09,1.9,11,$6.83
"14 March, 2014",Mountain Bikes,Adult Bikes,9112,37,0.41%,$3.86,$0.95,$35.2,2.9,11,$3.2
"14 March, 2014",Mountain Bikes,Kids Bikes,7574,34,0.45%,$5.32,$1.19,$40.32,2.3,8,$5.04
"15 March, 2014",Mountain Bikes,Common Keywords,6893,93,1.35%,$23.11,$1.71,$159.33,3.7,4,$39.83
"15 March, 2014",Mountain Bikes,Athletic Bikes,8743,89,1.02%,$8.97,$0.88,$78.45,1.8,3,$26.15
"15 March, 2014",Mountain Bikes,Adult Bikes,9218,82,0.89%,$10.16,$1.14,$93.66,2.7,12,$7.8
"15 March, 2014",Mountain Bikes,Kids Bikes,9337,99,1.06%,$16.76,$1.58,$156.52,4.8,9,$17.39
"16 March, 2014",Mountain Bikes,Common Keywords,7069,71,1.00%,$7.32,$0.73,$51.71,3.5,5,$10.34
"16 March, 2014",Mountain Bikes,Athletic Bikes,6444,88,1.37%,$32.28,$2.36,$208.01,1.8,7,$29.72
"16 March, 2014",Mountain Bikes,Adult Bikes,6149,81,1.32%,$27.82,$2.11,$171.05,2.5,13,$13.16
"16 March, 2014",Mountain Bikes,Kids Bikes,8227,95,1.15%,$14.97,$1.3,$123.13,2.3,15,$8.21
"17 March, 2014",Mountain Bikes,Common Keywords,7300,92,1.26%,$10.52,$0.83,$76.77,3.6,4,$19.19
"17 March, 2014",Mountain Bikes,Athletic Bikes,9092,51,0.56%,$4.5,$0.8,$40.93,1.9,14,$2.92
"17 March, 2014",Mountain Bikes,Adult Bikes,9953,74,0.74%,$11.09,$1.49,$110.35,2.5,4,$27.59
"17 March, 2014",Mountain Bikes,Kids Bikes,6443,34,0.53%,$12.78,$2.42,$82.34,7,15,$5.49
"18 March, 2014",Mountain Bikes,Common Keywords,6685,65,0.97%,$22.86,$2.35,$152.81,4,8,$19.1
"18 March, 2014",Mountain Bikes,Athletic Bikes,6566,96,1.46%,$23.43,$1.6,$153.86,1.8,4,$38.46
"18 March, 2014",Mountain Bikes,Adult Bikes,6081,65,1.07%,$19.8,$1.85,$120.38,2.6,10,$12.04
"18 March, 2014",Mountain Bikes,Kids Bikes,7083,36,0.51%,$3.5,$0.69,$24.76,4.1,10,$2.48
"19 March, 2014",Mountain Bikes,Common Keywords,8369,98,1.17%,$25.17,$2.15,$210.61,4.1,14,$15.04
"19 March, 2014",Mountain Bikes,Athletic Bikes,8225,46,0.56%,$6.42,$1.15,$52.81,1.7,12,$4.4
"19 March, 2014",Mountain Bikes,Adult Bikes,8665,67,0.77%,$12.27,$1.59,$106.28,2,5,$21.26
"19 March, 2014",Mountain Bikes,Kids Bikes,9576,66,0.69%,$17.22,$2.5,$164.85,8.3,10,$16.49
"20 March, 2014",Mountain Bikes,Common Keywords,9913,41,0.41%,$8.92,$2.16,$88.39,3.8,10,$8.84
"20 March, 2014",Mountain Bikes,Athletic Bikes,8040,94,1.17%,$16.42,$1.4,$131.99,1.5,11,$12
"20 March, 2014",Mountain Bikes,Adult Bikes,8066,37,0.46%,$2.43,$0.53,$19.62,2.2,5,$3.92
"20 March, 2014",Mountain Bikes,Kids Bikes,9319,89,0.96%,$19.26,$2.02,$179.5,2.4,12,$14.96
"21 March, 2014",Mountain Bikes,Common Keywords,8953,38,0.42%,$3.92,$0.92,$35.13,3,8,$4.39
"21 March, 2014",Mountain Bikes,Athletic Bikes,8264,53,0.64%,$13.72,$2.14,$113.38,1.7,7,$16.2
"21 March, 2014",Mountain Bikes,Adult Bikes,9560,81,0.85%,$4.4,$0.52,$42.09,2.7,11,$3.83
"21 March, 2014",Mountain Bikes,Kids Bikes,6627,78,1.18%,$22.04,$1.87,$146.05,2,11,$13.28
"22 March, 2014",Mountain Bikes,Common Keywords,9708,98,1.01%,$13.35,$1.32,$129.58,3.8,4,$32.4
"22 March, 2014",Mountain Bikes,Athletic Bikes,9454,51,0.54%,$7.85,$1.46,$74.24,1.7,12,$6.19
"22 March, 2014",Mountain Bikes,Adult Bikes,6448,76,1.18%,$18.46,$1.57,$119.02,2.9,15,$7.93
"22 March, 2014",Mountain Bikes,Kids Bikes,7438,79,1.06%,$15.28,$1.44,$113.65,3.9,6,$18.94
"23 March, 2014",Mountain Bikes,Common Keywords,7694,90,1.17%,$7.07,$0.6,$54.41,4.3,5,$10.88
"23 March, 2014",Mountain Bikes,Athletic Bikes,6865,68,0.99%,$13.46,$1.36,$92.44,1.5,13,$7.11
"23 March, 2014",Mountain Bikes,Adult Bikes,9626,68,0.71%,$3.6,$0.51,$34.63,2.7,12,$2.89
"23 March, 2014",Mountain Bikes,Kids Bikes,7279,70,0.96%,$5.03,$0.52,$36.6,3.4,4,$9.15
"24 March, 2014",Mountain Bikes,Common Keywords,6767,36,0.53%,$7.77,$1.46,$52.56,4.2,10,$5.26
"24 March, 2014",Mountain Bikes,Athletic Bikes,9833,100,1.02%,$23.18,$2.28,$227.94,1.5,7,$32.56
"24 March, 2014",Mountain Bikes,Adult Bikes,6499,43,0.66%,$8.92,$1.35,$58,2.6,9,$6.44
"24 March, 2014",Mountain Bikes,Kids Bikes,7281,81,1.11%,$16.76,$1.51,$122.03,5,8,$15.25
"25 March, 2014",Mountain Bikes,Common Keywords,8296,43,0.52%,$2.88,$0.56,$23.93,4.4,3,$7.98
"25 March, 2014",Mountain Bikes,Athletic Bikes,9187,86,0.94%,$19.13,$2.04,$175.77,1.6,6,$29.29
"25 March, 2014",Mountain Bikes,Adult Bikes,6095,75,1.23%,$12.19,$0.99,$74.3,2.5,12,$6.19
"25 March, 2014",Mountain Bikes,Kids Bikes,9691,32,0.33%,$2.08,$0.63,$20.18,5,3,$6.73
"26 March, 2014",Mountain Bikes,Common Keywords,9948,96,0.97%,$22.8,$2.36,$226.85,4.4,13,$17.45
"26 March, 2014",Mountain Bikes,Athletic Bikes,8234,71,0.86%,$11.62,$1.35,$95.68,1.5,10,$9.57
"26 March, 2014",Mountain Bikes,Adult Bikes,8823,41,0.46%,$2.87,$0.62,$25.35,2.1,5,$5.07
"26 March, 2014",Mountain Bikes,Kids Bikes,8456,96,1.14%,$18.87,$1.66,$159.56,2.6,13,$12.27
"27 March, 2014",Mountain Bikes,Common Keywords,7757,58,0.75%,$18.21,$2.44,$141.28,4.2,7,$20.18
"27 March, 2014",Mountain Bikes,Athletic Bikes,7774,35,0.45%,$7.93,$1.76,$61.62,1.4,3,$20.54
"27 March, 2014",Mountain Bikes,Adult Bikes,9095,42,0.46%,$8.49,$1.84,$77.2,2.5,15,$5.15
"27 March, 2014",Mountain Bikes,Kids Bikes,6235,30,0.48%,$6.4,$1.33,$39.9,3.9,5,$7.98
"28 March, 2014",Mountain Bikes,Common Keywords,6271,50,0.80%,$15.46,$1.94,$96.94,4,14,$6.92
"28 March, 2014",Mountain Bikes,Athletic Bikes,6025,85,1.41%,$35,$2.48,$210.86,1.5,11,$19.17
"28 March, 2014",Mountain Bikes,Adult Bikes,8662,54,0.62%,$4.43,$0.71,$38.34,3.1,4,$9.58
"28 March, 2014",Mountain Bikes,Kids Bikes,7060,81,1.15%,$13.11,$1.14,$92.53,6.1,4,$23.13
"29 March, 2014",Mountain Bikes,Common Keywords,7324,89,1.22%,$18.24,$1.5,$133.61,4,5,$26.72
"29 March, 2014",Mountain Bikes,Athletic Bikes,9868,45,0.46%,$3.02,$0.66,$29.76,1.3,10,$2.98
"29 March, 2014",Mountain Bikes,Adult Bikes,7598,53,0.70%,$7.02,$1.01,$53.33,2.6,10,$5.33
"29 March, 2014",Mountain Bikes,Kids Bikes,7783,80,1.03%,$11.44,$1.11,$89.07,3.4,7,$12.72
"30 March, 2014",Mountain Bikes,Common Keywords,6121,65,1.06%,$16.58,$1.56,$101.51,3.8,7,$14.5
"30 March, 2014",Mountain Bikes,Athletic Bikes,8227,34,0.41%,$6.06,$1.47,$49.84,1.3,13,$3.83
"30 March, 2014",Mountain Bikes,Adult Bikes,7791,75,0.96%,$6.13,$0.64,$47.77,3,13,$3.67
"30 March, 2014",Mountain Bikes,Kids Bikes,7941,93,1.17%,$12.16,$1.04,$96.54,3.1,13,$7.43
"31 March, 2014",Mountain Bikes,Common Keywords,9593,53,0.55%,$11.56,$2.09,$110.94,4,9,$12.33
"31 March, 2014",Mountain Bikes,Athletic Bikes,7334,83,1.13%,$9.49,$0.84,$69.6,1.3,12,$5.8
"31 March, 2014",Mountain Bikes,Adult Bikes,9077,56,0.62%,$9.02,$1.46,$81.89,2.9,6,$13.65
"31 March, 2014",Mountain Bikes,Kids Bikes,6912,70,1.01%,$18.47,$1.82,$127.63,3.1,6,$21.27
"01 April, 2014",Mountain Bikes,Common Keywords,6341,41,0.65%,$9.42,$1.46,$59.76,3.9,13,$4.6
"01 April, 2014",Mountain Bikes,Athletic Bikes,6990,44,0.63%,$6.19,$0.98,$43.25,1.3,4,$10.81
"01 April, 2014",Mountain Bikes,Adult Bikes,9003,47,0.52%,$10.64,$2.04,$95.76,2.9,13,$7.37
"01 April, 2014",Mountain Bikes,Kids Bikes,6673,82,1.23%,$14.84,$1.21,$99.05,5.2,7,$14.15
"02 April, 2014",Mountain Bikes,Common Keywords,6702,88,1.31%,$16.95,$1.29,$113.6,3.9,14,$8.11
"02 April, 2014",Mountain Bikes,Athletic Bikes,6077,81,1.33%,$8.65,$0.65,$52.57,1.3,12,$4.38
"02 April, 2014",Mountain Bikes,Adult Bikes,7249,78,1.08%,$18.53,$1.72,$134.34,2.7,12,$11.2
"02 April, 2014",Mountain Bikes,Kids Bikes,9651,83,0.86%,$15.16,$1.76,$146.28,4.7,11,$13.3
"03 April, 2014",Mountain Bikes,Common Keywords,8110,68,0.84%,$13.95,$1.66,$113.17,4.1,15,$7.54
"03 April, 2014",Mountain Bikes,Athletic Bikes,6944,44,0.63%,$10.72,$1.69,$74.44,1.4,4,$18.61
"03 April, 2014",Mountain Bikes,Adult Bikes,8942,39,0.44%,$6.28,$1.44,$56.17,3,12,$4.68
"03 April, 2014",Mountain Bikes,Kids Bikes,8639,30,0.35%,$4.38,$1.26,$37.8,5.5,15,$2.52
"04 April, 2014",Mountain Bikes,Common Keywords,7883,62,0.79%,$17.31,$2.2,$136.44,4.1,5,$27.29
"04 April, 2014",Mountain Bikes,Athletic Bikes,9270,75,0.81%,$18.71,$2.31,$173.44,1.4,14,$12.39
"04 April, 2014",Mountain Bikes,Adult Bikes,9916,57,0.57%,$5.1,$0.89,$50.57,3.4,6,$8.43
"04 April, 2014",Mountain Bikes,Kids Bikes,8927,70,0.78%,$10.81,$1.38,$96.46,5.8,13,$7.42
"05 April, 2014",Mountain Bikes,Common Keywords,6242,64,1.03%,$17.79,$1.73,$111.03,4,5,$22.21
"05 April, 2014",Mountain Bikes,Athletic Bikes,9649,90,0.93%,$17.3,$1.86,$166.96,1.4,6,$27.83
"05 April, 2014",Mountain Bikes,Adult Bikes,7398,76,1.03%,$22.75,$2.21,$168.33,3.3,12,$14.03
"05 April, 2014",Mountain Bikes,Kids Bikes,9961,71,0.71%,$6.79,$0.95,$67.62,3,4,$16.9
"06 April, 2014",Mountain Bikes,Common Keywords,6705,92,1.37%,$8.51,$0.62,$57.09,3.7,4,$14.27
"06 April, 2014",Mountain Bikes,Athletic Bikes,9986,87,0.87%,$14.35,$1.65,$143.29,1.3,7,$20.47
"06 April, 2014",Mountain Bikes,Adult Bikes,8774,32,0.36%,$3.22,$0.88,$28.24,3.2,13,$2.17
"06 April, 2014",Mountain Bikes,Kids Bikes,8647,39,0.45%,$8.45,$1.87,$73.05,2.4,12,$6.09
"07 April, 2014",Mountain Bikes,Common Keywords,8488,53,0.62%,$10.73,$1.72,$91.08,3.9,14,$6.51
"07 April, 2014",Mountain Bikes,Athletic Bikes,8021,97,1.21%,$19.3,$1.6,$154.79,1.3,11,$14.07
"07 April, 2014",Mountain Bikes,Adult Bikes,8023,45,0.56%,$13.88,$2.47,$111.34,3.3,3,$37.11
"07 April, 2014",Mountain Bikes,Kids Bikes,6575,73,1.11%,$18.35,$1.65,$120.66,4.6,6,$20.11
"08 April, 2014",Mountain Bikes,Common Keywords,9842,73,0.74%,$7.85,$1.06,$77.29,3.7,7,$11.04
"08 April, 2014",Mountain Bikes,Athletic Bikes,9922,54,0.54%,$12.7,$2.33,$125.98,1.3,10,$12.6
"08 April, 2014",Mountain Bikes,Adult Bikes,8932,71,0.79%,$9.75,$1.23,$87.08,3.4,7,$12.44
"08 April, 2014",Mountain Bikes,Kids Bikes,8849,89,1.01%,$9.57,$0.95,$84.73,5.5,11,$7.7
"09 April, 2014",Mountain Bikes,Common Keywords,6699,65,0.97%,$9.23,$0.95,$61.84,3.6,6,$10.31
"09 April, 2014",Mountain Bikes,Athletic Bikes,8343,84,1.01%,$17.3,$1.72,$144.37,1.3,7,$20.62
"09 April, 2014",Mountain Bikes,Adult Bikes,8721,98,1.12%,$26.47,$2.36,$230.82,2.8,4,$57.7
"09 April, 2014",Mountain Bikes,Kids Bikes,7106,51,0.72%,$9.85,$1.37,$70,5.7,5,$14
"10 April, 2014",Mountain Bikes,Common Keywords,6213,92,1.48%,$18.87,$1.27,$117.22,3.9,11,$10.66
"10 April, 2014",Mountain Bikes,Athletic Bikes,7350,61,0.83%,$8.92,$1.08,$65.58,1.3,4,$16.39
"10 April, 2014",Mountain Bikes,Adult Bikes,6921,85,1.23%,$27.26,$2.22,$188.65,2.9,5,$37.73
"10 April, 2014",Mountain Bikes,Kids Bikes,9898,99,1.00%,$21.79,$2.18,$215.7,1,6,$35.95
"11 April, 2014",Mountain Bikes,Common Keywords,6523,97,1.49%,$10.97,$0.74,$71.58,3.9,11,$6.51
"11 April, 2014",Mountain Bikes,Athletic Bikes,9459,47,0.50%,$3.84,$0.77,$36.28,1.3,11,$3.3
"11 April, 2014",Mountain Bikes,Adult Bikes,7642,57,0.75%,$17.33,$2.32,$132.47,3.2,4,$33.12
"11 April, 2014",Mountain Bikes,Kids Bikes,9131,89,0.97%,$5.82,$0.6,$53.18,1.7,6,$8.86
"12 April, 2014",Mountain Bikes,Common Keywords,6869,79,1.15%,$18.94,$1.65,$130.08,3.9,6,$21.68
"12 April, 2014",Mountain Bikes,Athletic Bikes,9212,52,0.56%,$5.14,$0.91,$47.33,1.4,7,$6.76
"12 April, 2014",Mountain Bikes,Adult Bikes,9809,93,0.95%,$6.5,$0.69,$63.79,3.3,13,$4.91
"12 April, 2014",Mountain Bikes,Kids Bikes,8836,91,1.03%,$10.38,$1.01,$91.7,3.8,15,$6.11
"13 April, 2014",Mountain Bikes,Common Keywords,9779,42,0.43%,$7.88,$1.83,$77.02,4.1,11,$7
"13 April, 2014",Mountain Bikes,Athletic Bikes,7230,44,0.61%,$6.8,$1.12,$49.13,1.4,11,$4.47
"13 April, 2014",Mountain Bikes,Adult Bikes,8950,85,0.95%,$7.18,$0.76,$64.29,3.2,7,$9.18
"13 April, 2014",Mountain Bikes,Kids Bikes,9684,60,0.62%,$9.96,$1.61,$96.47,6,6,$16.08
"14 April, 2014",Mountain Bikes,Common Keywords,8964,74,0.83%,$4.67,$0.57,$41.84,4,11,$3.8
"14 April, 2014",Mountain Bikes,Athletic Bikes,7691,91,1.18%,$7.01,$0.59,$53.89,1.3,3,$17.96
"14 April, 2014",Mountain Bikes,Adult Bikes,9632,47,0.49%,$9.47,$1.94,$91.26,3.2,4,$22.81
"14 April, 2014",Mountain Bikes,Kids Bikes,7536,54,0.72%,$4.44,$0.62,$33.44,5,10,$3.34
"15 April, 2014",Mountain Bikes,Common Keywords,9182,92,1.00%,$11.44,$1.14,$105.07,4,4,$26.27
"15 April, 2014",Mountain Bikes,Athletic Bikes,7906,80,1.01%,$13.75,$1.36,$108.71,1.4,10,$10.87
"15 April, 2014",Mountain Bikes,Adult Bikes,9276,38,0.41%,$7.09,$1.73,$65.8,3.2,15,$4.39
"15 April, 2014",Mountain Bikes,Kids Bikes,9856,67,0.68%,$15.73,$2.31,$155.04,5.7,6,$25.84
"16 April, 2014",Mountain Bikes,Common Keywords,6073,42,0.69%,$13.81,$2,$83.84,4,13,$6.45
"16 April, 2014",Mountain Bikes,Athletic Bikes,8614,99,1.15%,$25.26,$2.2,$217.57,1.5,14,$15.54
"16 April, 2014",Mountain Bikes,Adult Bikes,6115,91,1.49%,$35.1,$2.36,$214.66,2.8,9,$23.85
"16 April, 2014",Mountain Bikes,Kids Bikes,9591,81,0.84%,$7.82,$0.93,$75.01,4.4,6,$12.5
"17 April, 2014",Mountain Bikes,Common Keywords,7331,94,1.28%,$10.5,$0.82,$76.97,4.1,6,$12.83
"17 April, 2014",Mountain Bikes,Athletic Bikes,6518,61,0.94%,$16.57,$1.77,$107.97,1.4,13,$8.31
"17 April, 2014",Mountain Bikes,Adult Bikes,6796,57,0.84%,$6.67,$0.8,$45.35,3,6,$7.56
"17 April, 2014",Mountain Bikes,Kids Bikes,7120,36,0.51%,$5.01,$0.99,$35.64,1,14,$2.55
"18 April, 2014",Mountain Bikes,Common Keywords,6973,92,1.32%,$7.64,$0.58,$53.26,4,12,$4.44
"18 April, 2014",Mountain Bikes,Athletic Bikes,6746,38,0.56%,$3.02,$0.54,$20.38,1.4,5,$4.08
"18 April, 2014",Mountain Bikes,Adult Bikes,6622,62,0.94%,$10.59,$1.13,$70.15,3.1,12,$5.85
"18 April, 2014",Mountain Bikes,Kids Bikes,6166,68,1.10%,$22.49,$2.04,$138.65,4.2,6,$23.11
"19 April, 2014",Mountain Bikes,Common Keywords,6346,99,1.56%,$29.77,$1.91,$188.91,4.1,15,$12.59
"19 April, 2014",Mountain Bikes,Athletic Bikes,8353,84,1.01%,$18.1,$1.8,$151.21,1.7,13,$11.63
"19 April, 2014",Mountain Bikes,Adult Bikes,6366,67,1.05%,$17.22,$1.64,$109.6,2.8,7,$15.66
"19 April, 2014",Mountain Bikes,Kids Bikes,7254,77,1.06%,$25.46,$2.4,$184.7,3.7,4,$46.18
"20 April, 2014",Mountain Bikes,Common Keywords,9234,41,0.44%,$9.37,$2.11,$86.5,4,10,$8.65
"20 April, 2014",Mountain Bikes,Athletic Bikes,6366,74,1.16%,$7.25,$0.62,$46.17,1.7,5,$9.23
"20 April, 2014",Mountain Bikes,Adult Bikes,8319,88,1.06%,$14.39,$1.36,$119.69,2.7,8,$14.96
"20 April, 2014",Mountain Bikes,Kids Bikes,8816,41,0.47%,$8.27,$1.78,$72.87,6.7,12,$6.07
"21 April, 2014",Mountain Bikes,Common Keywords,7529,31,0.41%,$4.25,$1.03,$31.96,3.5,11,$2.91
"21 April, 2014",Mountain Bikes,Athletic Bikes,6974,34,0.49%,$4.95,$1.02,$34.55,1.2,6,$5.76
"21 April, 2014",Mountain Bikes,Adult Bikes,7173,69,0.96%,$17.32,$1.8,$124.23,3,7,$17.75
