"","date","births","wday","year","month","day","day_of_year","day_of_week"
"6106",1985-09-19,12212,"Thurs",1985,9,19,263,4
"6107",1985-09-20,12118,"Fri",1985,9,20,264,5
"6108",1985-09-21,10144,"Sat",1985,9,21,265,6
"6109",1985-09-22,9798,"Sun",1985,9,22,266,7
"6110",1985-09-23,11909,"Mon",1985,9,23,267,1
"6111",1985-09-24,12396,"Tues",1985,9,24,268,2
"6112",1985-09-25,11695,"Wed",1985,9,25,269,3
"6113",1985-09-26,12038,"Thurs",1985,9,26,270,4
"6114",1985-09-27,11926,"Fri",1985,9,27,271,5
"6115",1985-09-28,9584,"Sat",1985,9,28,272,6
"6116",1985-09-29,9236,"Sun",1985,9,29,273,7
"6117",1985-09-30,11560,"Mon",1985,9,30,274,1
"6118",1985-10-01,11719,"Tues",1985,10,1,275,2
"6119",1985-10-02,11365,"Wed",1985,10,2,276,3
"6120",1985-10-03,11359,"Thurs",1985,10,3,277,4
"6121",1985-10-04,11810,"Fri",1985,10,4,278,5
"6122",1985-10-05,9578,"Sat",1985,10,5,279,6
"6123",1985-10-06,8928,"Sun",1985,10,6,280,7
"6124",1985-10-07,11024,"Mon",1985,10,7,281,1
"6125",1985-10-08,11358,"Tues",1985,10,8,282,2
"6126",1985-10-09,10959,"Wed",1985,10,9,283,3
"6127",1985-10-10,11057,"Thurs",1985,10,10,284,4
"6128",1985-10-11,11184,"Fri",1985,10,11,285,5
"6129",1985-10-12,8948,"Sat",1985,10,12,286,6
"6130",1985-10-13,8515,"Sun",1985,10,13,287,7
"6131",1985-10-14,10651,"Mon",1985,10,14,288,1
"6132",1985-10-15,11353,"Tues",1985,10,15,289,2
"6133",1985-10-16,10784,"Wed",1985,10,16,290,3
"6134",1985-10-17,10809,"Thurs",1985,10,17,291,4
"6135",1985-10-18,10849,"Fri",1985,10,18,292,5
"6136",1985-10-19,8847,"Sat",1985,10,19,293,6
"6137",1985-10-20,8481,"Sun",1985,10,20,294,7
"6138",1985-10-21,10773,"Mon",1985,10,21,295,1
"6139",1985-10-22,11023,"Tues",1985,10,22,296,2
"6140",1985-10-23,10698,"Wed",1985,10,23,297,3
"6141",1985-10-24,10657,"Thurs",1985,10,24,298,4
"6142",1985-10-25,10892,"Fri",1985,10,25,299,5
"6143",1985-10-26,8721,"Sat",1985,10,26,300,6
"6144",1985-10-27,8823,"Sun",1985,10,27,301,7
"6145",1985-10-28,10510,"Mon",1985,10,28,302,1
"6146",1985-10-29,10790,"Tues",1985,10,29,303,2
"6147",1985-10-30,10666,"Wed",1985,10,30,304,3
"6148",1985-10-31,10246,"Thurs",1985,10,31,305,4
"6149",1985-11-01,11095,"Fri",1985,11,1,306,5
"6150",1985-11-02,8875,"Sat",1985,11,2,307,6
"6151",1985-11-03,8442,"Sun",1985,11,3,308,7
"6152",1985-11-04,10896,"Mon",1985,11,4,309,1
"6153",1985-11-05,11119,"Tues",1985,11,5,310,2
"6154",1985-11-06,10695,"Wed",1985,11,6,311,3
"6155",1985-11-07,10865,"Thurs",1985,11,7,312,4
"6156",1985-11-08,10798,"Fri",1985,11,8,313,5
"6157",1985-11-09,8788,"Sat",1985,11,9,314,6
"6158",1985-11-10,8338,"Sun",1985,11,10,315,7
"6159",1985-11-11,10348,"Mon",1985,11,11,316,1
"6160",1985-11-12,10984,"Tues",1985,11,12,317,2
"6161",1985-11-13,10505,"Wed",1985,11,13,318,3
"6162",1985-11-14,10837,"Thurs",1985,11,14,319,4
"6163",1985-11-15,10971,"Fri",1985,11,15,320,5
"6164",1985-11-16,8718,"Sat",1985,11,16,321,6
"6165",1985-11-17,8545,"Sun",1985,11,17,322,7
"6166",1985-11-18,10721,"Mon",1985,11,18,323,1
"6167",1985-11-19,10800,"Tues",1985,11,19,324,2
"6168",1985-11-20,10829,"Wed",1985,11,20,325,3
"6169",1985-11-21,10638,"Thurs",1985,11,21,326,4
"6170",1985-11-22,11058,"Fri",1985,11,22,327,5
"6171",1985-11-23,8814,"Sat",1985,11,23,328,6
"6172",1985-11-24,8581,"Sun",1985,11,24,329,7
"6173",1985-11-25,10816,"Mon",1985,11,25,330,1
"6174",1985-11-26,11284,"Tues",1985,11,26,331,2
"6175",1985-11-27,10766,"Wed",1985,11,27,332,3
"6176",1985-11-28,8183,"Thurs",1985,11,28,333,4
"6177",1985-11-29,9922,"Fri",1985,11,29,334,5
"6178",1985-11-30,8696,"Sat",1985,11,30,335,6
"6179",1985-12-01,8549,"Sun",1985,12,1,336,7
"6180",1985-12-02,10578,"Mon",1985,12,2,337,1
"6181",1985-12-03,11263,"Tues",1985,12,3,338,2
"6182",1985-12-04,10672,"Wed",1985,12,4,339,3
"6183",1985-12-05,10604,"Thurs",1985,12,5,340,4
"6184",1985-12-06,10484,"Fri",1985,12,6,341,5
"6185",1985-12-07,8535,"Sat",1985,12,7,342,6
"6186",1985-12-08,8394,"Sun",1985,12,8,343,7
"6187",1985-12-09,10607,"Mon",1985,12,9,344,1
"6188",1985-12-10,10974,"Tues",1985,12,10,345,2
"6189",1985-12-11,10433,"Wed",1985,12,11,346,3
"6190",1985-12-12,10610,"Thurs",1985,12,12,347,4
"6191",1985-12-13,10145,"Fri",1985,12,13,348,5
"6192",1985-12-14,8706,"Sat",1985,12,14,349,6
"6193",1985-12-15,8253,"Sun",1985,12,15,350,7
"6194",1985-12-16,10987,"Mon",1985,12,16,351,1
"6195",1985-12-17,11453,"Tues",1985,12,17,352,2
"6196",1985-12-18,10983,"Wed",1985,12,18,353,3
"6197",1985-12-19,10917,"Thurs",1985,12,19,354,4
"6198",1985-12-20,11308,"Fri",1985,12,20,355,5
"6199",1985-12-21,8916,"Sat",1985,12,21,356,6
"6200",1985-12-22,8259,"Sun",1985,12,22,357,7
"6201",1985-12-23,9859,"Mon",1985,12,23,358,1
"6202",1985-12-24,9203,"Tues",1985,12,24,359,2
"6203",1985-12-25,8031,"Wed",1985,12,25,360,3
"6204",1985-12-26,10022,"Thurs",1985,12,26,361,4
"6205",1985-12-27,11484,"Fri",1985,12,27,362,5
"6206",1985-12-28,9248,"Sat",1985,12,28,363,6
"6207",1985-12-29,8526,"Sun",1985,12,29,364,7
"6208",1985-12-30,11644,"Mon",1985,12,30,365,1
"6209",1985-12-31,11485,"Tues",1985,12,31,366,2
"6210",1986-01-01,8444,"Wed",1986,1,1,1,3
"6211",1986-01-02,9446,"Thurs",1986,1,2,2,4
"6212",1986-01-03,10327,"Fri",1986,1,3,3,5
"6213",1986-01-04,8807,"Sat",1986,1,4,4,6
"6214",1986-01-05,8397,"Sun",1986,1,5,5,7
"6215",1986-01-06,10293,"Mon",1986,1,6,6,1
"6216",1986-01-07,10716,"Tues",1986,1,7,7,2
"6217",1986-01-08,10065,"Wed",1986,1,8,8,3
"6218",1986-01-09,10056,"Thurs",1986,1,9,9,4
"6219",1986-01-10,10659,"Fri",1986,1,10,10,5
"6220",1986-01-11,8870,"Sat",1986,1,11,11,6
"6221",1986-01-12,8274,"Sun",1986,1,12,12,7
"6222",1986-01-13,10206,"Mon",1986,1,13,13,1
"6223",1986-01-14,10739,"Tues",1986,1,14,14,2
"6224",1986-01-15,10403,"Wed",1986,1,15,15,3
"6225",1986-01-16,10387,"Thurs",1986,1,16,16,4
"6226",1986-01-17,10674,"Fri",1986,1,17,17,5
"6227",1986-01-18,8843,"Sat",1986,1,18,18,6
"6228",1986-01-19,8354,"Sun",1986,1,19,19,7
"6229",1986-01-20,10489,"Mon",1986,1,20,20,1
"6230",1986-01-21,10856,"Tues",1986,1,21,21,2
"6231",1986-01-22,10398,"Wed",1986,1,22,22,3
"6232",1986-01-23,10388,"Thurs",1986,1,23,23,4
"6233",1986-01-24,10511,"Fri",1986,1,24,24,5
"6234",1986-01-25,9021,"Sat",1986,1,25,25,6
"6235",1986-01-26,8328,"Sun",1986,1,26,26,7
"6236",1986-01-27,10459,"Mon",1986,1,27,27,1
"6237",1986-01-28,10650,"Tues",1986,1,28,28,2
"6238",1986-01-29,10442,"Wed",1986,1,29,29,3
"6239",1986-01-30,10376,"Thurs",1986,1,30,30,4
"6240",1986-01-31,10638,"Fri",1986,1,31,31,5
"6241",1986-02-01,8736,"Sat",1986,2,1,32,6
"6242",1986-02-02,8542,"Sun",1986,2,2,33,7
"6243",1986-02-03,10403,"Mon",1986,2,3,34,1
"6244",1986-02-04,10765,"Tues",1986,2,4,35,2
"6245",1986-02-05,10219,"Wed",1986,2,5,36,3
"6246",1986-02-06,10606,"Thurs",1986,2,6,37,4
"6247",1986-02-07,10638,"Fri",1986,2,7,38,5
"6248",1986-02-08,8759,"Sat",1986,2,8,39,6
"6249",1986-02-09,8471,"Sun",1986,2,9,40,7
"6250",1986-02-10,10558,"Mon",1986,2,10,41,1
"6251",1986-02-11,10747,"Tues",1986,2,11,42,2
"6252",1986-02-12,10571,"Wed",1986,2,12,43,3
"6253",1986-02-13,10442,"Thurs",1986,2,13,44,4
"6254",1986-02-14,11412,"Fri",1986,2,14,45,5
"6255",1986-02-15,8927,"Sat",1986,2,15,46,6
"6256",1986-02-16,8413,"Sun",1986,2,16,47,7
"6257",1986-02-17,10237,"Mon",1986,2,17,48,1
"6258",1986-02-18,10919,"Tues",1986,2,18,49,2
"6259",1986-02-19,10869,"Wed",1986,2,19,50,3
"6260",1986-02-20,10654,"Thurs",1986,2,20,51,4
"6261",1986-02-21,10820,"Fri",1986,2,21,52,5
"6262",1986-02-22,8969,"Sat",1986,2,22,53,6
"6263",1986-02-23,8383,"Sun",1986,2,23,54,7
"6264",1986-02-24,10563,"Mon",1986,2,24,55,1
"6265",1986-02-25,10891,"Tues",1986,2,25,56,2
"6266",1986-02-26,10716,"Wed",1986,2,26,57,3
"6267",1986-02-27,10672,"Thurs",1986,2,27,58,4
"6268",1986-02-28,10883,"Fri",1986,2,28,59,5
"6269",1986-03-01,8776,"Sat",1986,3,1,61,6
"6270",1986-03-02,8334,"Sun",1986,3,2,62,7
"6271",1986-03-03,10671,"Mon",1986,3,3,63,1
"6272",1986-03-04,10926,"Tues",1986,3,4,64,2
"6273",1986-03-05,10651,"Wed",1986,3,5,65,3
"6274",1986-03-06,10783,"Thurs",1986,3,6,66,4
"6275",1986-03-07,11033,"Fri",1986,3,7,67,5
"6276",1986-03-08,8763,"Sat",1986,3,8,68,6
"6277",1986-03-09,8240,"Sun",1986,3,9,69,7
"6278",1986-03-10,10839,"Mon",1986,3,10,70,1
"6279",1986-03-11,10958,"Tues",1986,3,11,71,2
"6280",1986-03-12,10744,"Wed",1986,3,12,72,3
"6281",1986-03-13,10522,"Thurs",1986,3,13,73,4
"6282",1986-03-14,10897,"Fri",1986,3,14,74,5
"6283",1986-03-15,8854,"Sat",1986,3,15,75,6
"6284",1986-03-16,8432,"Sun",1986,3,16,76,7
"6285",1986-03-17,10670,"Mon",1986,3,17,77,1
"6286",1986-03-18,10865,"Tues",1986,3,18,78,2
"6287",1986-03-19,10710,"Wed",1986,3,19,79,3
"6288",1986-03-20,10743,"Thurs",1986,3,20,80,4
"6289",1986-03-21,10984,"Fri",1986,3,21,81,5
"6290",1986-03-22,8554,"Sat",1986,3,22,82,6
"6291",1986-03-23,8387,"Sun",1986,3,23,83,7
"6292",1986-03-24,10542,"Mon",1986,3,24,84,1
"6293",1986-03-25,11144,"Tues",1986,3,25,85,2
"6294",1986-03-26,10872,"Wed",1986,3,26,86,3
"6295",1986-03-27,11081,"Thurs",1986,3,27,87,4
"6296",1986-03-28,10813,"Fri",1986,3,28,88,5
"6297",1986-03-29,8817,"Sat",1986,3,29,89,6
"6298",1986-03-30,8572,"Sun",1986,3,30,90,7
"6299",1986-03-31,10569,"Mon",1986,3,31,91,1
"6300",1986-04-01,10569,"Tues",1986,4,1,92,2
"6301",1986-04-02,10683,"Wed",1986,4,2,93,3
"6302",1986-04-03,11000,"Thurs",1986,4,3,94,4
"6303",1986-04-04,10807,"Fri",1986,4,4,95,5
"6304",1986-04-05,8944,"Sat",1986,4,5,96,6
"6305",1986-04-06,8289,"Sun",1986,4,6,97,7
"6306",1986-04-07,10720,"Mon",1986,4,7,98,1
"6307",1986-04-08,11217,"Tues",1986,4,8,99,2
"6308",1986-04-09,10656,"Wed",1986,4,9,100,3
"6309",1986-04-10,10621,"Thurs",1986,4,10,101,4
"6310",1986-04-11,10486,"Fri",1986,4,11,102,5
"6311",1986-04-12,8608,"Sat",1986,4,12,103,6
"6312",1986-04-13,8295,"Sun",1986,4,13,104,7
"6313",1986-04-14,10658,"Mon",1986,4,14,105,1
"6314",1986-04-15,10876,"Tues",1986,4,15,106,2
"6315",1986-04-16,10609,"Wed",1986,4,16,107,3
"6316",1986-04-17,10664,"Thurs",1986,4,17,108,4
"6317",1986-04-18,10549,"Fri",1986,4,18,109,5
"6318",1986-04-19,8679,"Sat",1986,4,19,110,6
"6319",1986-04-20,8382,"Sun",1986,4,20,111,7
"6320",1986-04-21,10447,"Mon",1986,4,21,112,1
"6321",1986-04-22,10896,"Tues",1986,4,22,113,2
"6322",1986-04-23,10341,"Wed",1986,4,23,114,3
"6323",1986-04-24,10572,"Thurs",1986,4,24,115,4
"6324",1986-04-25,10988,"Fri",1986,4,25,116,5
"6325",1986-04-26,9023,"Sat",1986,4,26,117,6
"6326",1986-04-27,8167,"Sun",1986,4,27,118,7
"6327",1986-04-28,10820,"Mon",1986,4,28,119,1
"6328",1986-04-29,11003,"Tues",1986,4,29,120,2
"6329",1986-04-30,10881,"Wed",1986,4,30,121,3
"6330",1986-05-01,10962,"Thurs",1986,5,1,122,4
"6331",1986-05-02,10821,"Fri",1986,5,2,123,5
"6332",1986-05-03,8524,"Sat",1986,5,3,124,6
"6333",1986-05-04,7921,"Sun",1986,5,4,125,7
"6334",1986-05-05,10494,"Mon",1986,5,5,126,1
"6335",1986-05-06,11018,"Tues",1986,5,6,127,2
"6336",1986-05-07,10640,"Wed",1986,5,7,128,3
"6337",1986-05-08,10517,"Thurs",1986,5,8,129,4
"6338",1986-05-09,10813,"Fri",1986,5,9,130,5
"6339",1986-05-10,8835,"Sat",1986,5,10,131,6
"6340",1986-05-11,8358,"Sun",1986,5,11,132,7
"6341",1986-05-12,10637,"Mon",1986,5,12,133,1
"6342",1986-05-13,10959,"Tues",1986,5,13,134,2
"6343",1986-05-14,10750,"Wed",1986,5,14,135,3
"6344",1986-05-15,10886,"Thurs",1986,5,15,136,4
"6345",1986-05-16,11116,"Fri",1986,5,16,137,5
"6346",1986-05-17,8880,"Sat",1986,5,17,138,6
"6347",1986-05-18,8602,"Sun",1986,5,18,139,7
"6348",1986-05-19,10785,"Mon",1986,5,19,140,1
"6349",1986-05-20,11221,"Tues",1986,5,20,141,2
"6350",1986-05-21,10719,"Wed",1986,5,21,142,3
"6351",1986-05-22,10781,"Thurs",1986,5,22,143,4
"6352",1986-05-23,11284,"Fri",1986,5,23,144,5
"6353",1986-05-24,8937,"Sat",1986,5,24,145,6
"6354",1986-05-25,8442,"Sun",1986,5,25,146,7
"6355",1986-05-26,8838,"Mon",1986,5,26,147,1
"6356",1986-05-27,11086,"Tues",1986,5,27,148,2
"6357",1986-05-28,11454,"Wed",1986,5,28,149,3
"6358",1986-05-29,11348,"Thurs",1986,5,29,150,4
"6359",1986-05-30,11560,"Fri",1986,5,30,151,5
"6360",1986-05-31,9131,"Sat",1986,5,31,152,6
"6361",1986-06-01,8579,"Sun",1986,6,1,153,7
"6362",1986-06-02,10757,"Mon",1986,6,2,154,1
"6363",1986-06-03,10785,"Tues",1986,6,3,155,2
"6364",1986-06-04,10762,"Wed",1986,6,4,156,3
"6365",1986-06-05,10923,"Thurs",1986,6,5,157,4
"6366",1986-06-06,11010,"Fri",1986,6,6,158,5
"6367",1986-06-07,8664,"Sat",1986,6,7,159,6
"6368",1986-06-08,8405,"Sun",1986,6,8,160,7
"6369",1986-06-09,10632,"Mon",1986,6,9,161,1
"6370",1986-06-10,10879,"Tues",1986,6,10,162,2
"6371",1986-06-11,10998,"Wed",1986,6,11,163,3
"6372",1986-06-12,11111,"Thurs",1986,6,12,164,4
"6373",1986-06-13,10411,"Fri",1986,6,13,165,5
"6374",1986-06-14,8643,"Sat",1986,6,14,166,6
"6375",1986-06-15,8528,"Sun",1986,6,15,167,7
"6376",1986-06-16,11051,"Mon",1986,6,16,168,1
"6377",1986-06-17,11361,"Tues",1986,6,17,169,2
"6378",1986-06-18,10692,"Wed",1986,6,18,170,3
"6379",1986-06-19,10676,"Thurs",1986,6,19,171,4
"6380",1986-06-20,11154,"Fri",1986,6,20,172,5
"6381",1986-06-21,8857,"Sat",1986,6,21,173,6
"6382",1986-06-22,8473,"Sun",1986,6,22,174,7
"6383",1986-06-23,10968,"Mon",1986,6,23,175,1
"6384",1986-06-24,11532,"Tues",1986,6,24,176,2
"6385",1986-06-25,11038,"Wed",1986,6,25,177,3
"6386",1986-06-26,11100,"Thurs",1986,6,26,178,4
"6387",1986-06-27,11286,"Fri",1986,6,27,179,5
"6388",1986-06-28,9128,"Sat",1986,6,28,180,6
"6389",1986-06-29,8718,"Sun",1986,6,29,181,7
"6390",1986-06-30,10890,"Mon",1986,6,30,182,1
"6391",1986-07-01,11545,"Tues",1986,7,1,183,2
"6392",1986-07-02,11413,"Wed",1986,7,2,184,3
"6393",1986-07-03,11306,"Thurs",1986,7,3,185,4
"6394",1986-07-04,9019,"Fri",1986,7,4,186,5
"6395",1986-07-05,9111,"Sat",1986,7,5,187,6
"6396",1986-07-06,8665,"Sun",1986,7,6,188,7
"6397",1986-07-07,11367,"Mon",1986,7,7,189,1
"6398",1986-07-08,12051,"Tues",1986,7,8,190,2
"6399",1986-07-09,11404,"Wed",1986,7,9,191,3
"6400",1986-07-10,11684,"Thurs",1986,7,10,192,4
"6401",1986-07-11,11405,"Fri",1986,7,11,193,5
"6402",1986-07-12,9182,"Sat",1986,7,12,194,6
"6403",1986-07-13,8789,"Sun",1986,7,13,195,7
"6404",1986-07-14,11133,"Mon",1986,7,14,196,1
"6405",1986-07-15,11627,"Tues",1986,7,15,197,2
"6406",1986-07-16,11334,"Wed",1986,7,16,198,3
"6407",1986-07-17,11378,"Thurs",1986,7,17,199,4
"6408",1986-07-18,11572,"Fri",1986,7,18,200,5
"6409",1986-07-19,9421,"Sat",1986,7,19,201,6
"6410",1986-07-20,9050,"Sun",1986,7,20,202,7
"6411",1986-07-21,11200,"Mon",1986,7,21,203,1
"6412",1986-07-22,12263,"Tues",1986,7,22,204,2
"6413",1986-07-23,11540,"Wed",1986,7,23,205,3
"6414",1986-07-24,11322,"Thurs",1986,7,24,206,4
"6415",1986-07-25,11801,"Fri",1986,7,25,207,5
"6416",1986-07-26,9386,"Sat",1986,7,26,208,6
"6417",1986-07-27,8959,"Sun",1986,7,27,209,7
"6418",1986-07-28,11372,"Mon",1986,7,28,210,1
"6419",1986-07-29,11896,"Tues",1986,7,29,211,2
"6420",1986-07-30,11418,"Wed",1986,7,30,212,3
"6421",1986-07-31,11298,"Thurs",1986,7,31,213,4
"6422",1986-08-01,11686,"Fri",1986,8,1,214,5
"6423",1986-08-02,9357,"Sat",1986,8,2,215,6
"6424",1986-08-03,8875,"Sun",1986,8,3,216,7
"6425",1986-08-04,11264,"Mon",1986,8,4,217,1
"6426",1986-08-05,11655,"Tues",1986,8,5,218,2
"6427",1986-08-06,11643,"Wed",1986,8,6,219,3
"6428",1986-08-07,11413,"Thurs",1986,8,7,220,4
"6429",1986-08-08,11733,"Fri",1986,8,8,221,5
"6430",1986-08-09,9560,"Sat",1986,8,9,222,6
"6431",1986-08-10,8924,"Sun",1986,8,10,223,7
"6432",1986-08-11,11216,"Mon",1986,8,11,224,1
"6433",1986-08-12,11685,"Tues",1986,8,12,225,2
"6434",1986-08-13,11158,"Wed",1986,8,13,226,3
"6435",1986-08-14,11340,"Thurs",1986,8,14,227,4
"6436",1986-08-15,11651,"Fri",1986,8,15,228,5
"6437",1986-08-16,9552,"Sat",1986,8,16,229,6
"6438",1986-08-17,9135,"Sun",1986,8,17,230,7
"6439",1986-08-18,11258,"Mon",1986,8,18,231,1
"6440",1986-08-19,11833,"Tues",1986,8,19,232,2
"6441",1986-08-20,11768,"Wed",1986,8,20,233,3
"6442",1986-08-21,11509,"Thurs",1986,8,21,234,4
"6443",1986-08-22,11554,"Fri",1986,8,22,235,5
"6444",1986-08-23,9491,"Sat",1986,8,23,236,6
"6445",1986-08-24,8940,"Sun",1986,8,24,237,7
"6446",1986-08-25,11333,"Mon",1986,8,25,238,1
"6447",1986-08-26,11819,"Tues",1986,8,26,239,2
"6448",1986-08-27,11680,"Wed",1986,8,27,240,3
"6449",1986-08-28,11462,"Thurs",1986,8,28,241,4
"6450",1986-08-29,11717,"Fri",1986,8,29,242,5
"6451",1986-08-30,9211,"Sat",1986,8,30,243,6
"6452",1986-08-31,8842,"Sun",1986,8,31,244,7
"6453",1986-09-01,8948,"Mon",1986,9,1,245,1
"6454",1986-09-02,11277,"Tues",1986,9,2,246,2
"6455",1986-09-03,11840,"Wed",1986,9,3,247,3
"6456",1986-09-04,11737,"Thurs",1986,9,4,248,4
"6457",1986-09-05,11884,"Fri",1986,9,5,249,5
"6458",1986-09-06,9685,"Sat",1986,9,6,250,6
"6459",1986-09-07,9044,"Sun",1986,9,7,251,7
"6460",1986-09-08,11221,"Mon",1986,9,8,252,1
"6461",1986-09-09,11877,"Tues",1986,9,9,253,2
"6462",1986-09-10,11443,"Wed",1986,9,10,254,3
"6463",1986-09-11,11704,"Thurs",1986,9,11,255,4
"6464",1986-09-12,12011,"Fri",1986,9,12,256,5
"6465",1986-09-13,9596,"Sat",1986,9,13,257,6
"6466",1986-09-14,9167,"Sun",1986,9,14,258,7
"6467",1986-09-15,11763,"Mon",1986,9,15,259,1
"6468",1986-09-16,12301,"Tues",1986,9,16,260,2
"6469",1986-09-17,11757,"Wed",1986,9,17,261,3
"6470",1986-09-18,12011,"Thurs",1986,9,18,262,4
"6471",1986-09-19,12237,"Fri",1986,9,19,263,5
"6472",1986-09-20,9906,"Sat",1986,9,20,264,6
"6473",1986-09-21,9483,"Sun",1986,9,21,265,7
"6474",1986-09-22,12156,"Mon",1986,9,22,266,1
"6475",1986-09-23,12235,"Tues",1986,9,23,267,2
"6476",1986-09-24,12062,"Wed",1986,9,24,268,3
"6477",1986-09-25,12281,"Thurs",1986,9,25,269,4
"6478",1986-09-26,12412,"Fri",1986,9,26,270,5
"6479",1986-09-27,9783,"Sat",1986,9,27,271,6
"6480",1986-09-28,9171,"Sun",1986,9,28,272,7
"6481",1986-09-29,11731,"Mon",1986,9,29,273,1
"6482",1986-09-30,11859,"Tues",1986,9,30,274,2
"6483",1986-10-01,11704,"Wed",1986,10,1,275,3
"6484",1986-10-02,11536,"Thurs",1986,10,2,276,4
"6485",1986-10-03,11446,"Fri",1986,10,3,277,5
"6486",1986-10-04,9282,"Sat",1986,10,4,278,6
"6487",1986-10-05,8799,"Sun",1986,10,5,279,7
"6488",1986-10-06,10979,"Mon",1986,10,6,280,1
"6489",1986-10-07,11500,"Tues",1986,10,7,281,2
"6490",1986-10-08,11013,"Wed",1986,10,8,282,3
"6491",1986-10-09,10859,"Thurs",1986,10,9,283,4
"6492",1986-10-10,11168,"Fri",1986,10,10,284,5
"6493",1986-10-11,8775,"Sat",1986,10,11,285,6
"6494",1986-10-12,8217,"Sun",1986,10,12,286,7
"6495",1986-10-13,10322,"Mon",1986,10,13,287,1
"6496",1986-10-14,11030,"Tues",1986,10,14,288,2
"6497",1986-10-15,11085,"Wed",1986,10,15,289,3
"6498",1986-10-16,10867,"Thurs",1986,10,16,290,4
"6499",1986-10-17,11004,"Fri",1986,10,17,291,5
"6500",1986-10-18,8710,"Sat",1986,10,18,292,6
"6501",1986-10-19,8218,"Sun",1986,10,19,293,7
"6502",1986-10-20,10445,"Mon",1986,10,20,294,1
"6503",1986-10-21,10981,"Tues",1986,10,21,295,2
"6504",1986-10-22,10589,"Wed",1986,10,22,296,3
"6505",1986-10-23,10526,"Thurs",1986,10,23,297,4
"6506",1986-10-24,10736,"Fri",1986,10,24,298,5
"6507",1986-10-25,8580,"Sat",1986,10,25,299,6
"6508",1986-10-26,8562,"Sun",1986,10,26,300,7
"6509",1986-10-27,10522,"Mon",1986,10,27,301,1
"6510",1986-10-28,10796,"Tues",1986,10,28,302,2
"6511",1986-10-29,10594,"Wed",1986,10,29,303,3
"6512",1986-10-30,10504,"Thurs",1986,10,30,304,4
"6513",1986-10-31,10122,"Fri",1986,10,31,305,5
"6514",1986-11-01,8717,"Sat",1986,11,1,306,6
"6515",1986-11-02,8209,"Sun",1986,11,2,307,7
"6516",1986-11-03,10593,"Mon",1986,11,3,308,1
"6517",1986-11-04,11064,"Tues",1986,11,4,309,2
"6518",1986-11-05,10471,"Wed",1986,11,5,310,3
"6519",1986-11-06,10626,"Thurs",1986,11,6,311,4
"6520",1986-11-07,10680,"Fri",1986,11,7,312,5
"6521",1986-11-08,8758,"Sat",1986,11,8,313,6
"6522",1986-11-09,8339,"Sun",1986,11,9,314,7
"6523",1986-11-10,10403,"Mon",1986,11,10,315,1
"6524",1986-11-11,10875,"Tues",1986,11,11,316,2
"6525",1986-11-12,10599,"Wed",1986,11,12,317,3
"6526",1986-11-13,10245,"Thurs",1986,11,13,318,4
"6527",1986-11-14,10668,"Fri",1986,11,14,319,5
"6528",1986-11-15,8465,"Sat",1986,11,15,320,6
"6529",1986-11-16,8213,"Sun",1986,11,16,321,7
"6530",1986-11-17,10534,"Mon",1986,11,17,322,1
"6531",1986-11-18,11046,"Tues",1986,11,18,323,2
"6532",1986-11-19,10590,"Wed",1986,11,19,324,3
"6533",1986-11-20,10541,"Thurs",1986,11,20,325,4
"6534",1986-11-21,10856,"Fri",1986,11,21,326,5
"6535",1986-11-22,8442,"Sat",1986,11,22,327,6
"6536",1986-11-23,8186,"Sun",1986,11,23,328,7
"6537",1986-11-24,10601,"Mon",1986,11,24,329,1
"6538",1986-11-25,11101,"Tues",1986,11,25,330,2
"6539",1986-11-26,10458,"Wed",1986,11,26,331,3
"6540",1986-11-27,8015,"Thurs",1986,11,27,332,4
"6541",1986-11-28,9724,"Fri",1986,11,28,333,5
"6542",1986-11-29,8362,"Sat",1986,11,29,334,6
"6543",1986-11-30,8190,"Sun",1986,11,30,335,7
"6544",1986-12-01,10612,"Mon",1986,12,1,336,1
"6545",1986-12-02,11106,"Tues",1986,12,2,337,2
"6546",1986-12-03,10650,"Wed",1986,12,3,338,3
"6547",1986-12-04,10280,"Thurs",1986,12,4,339,4
"6548",1986-12-05,10441,"Fri",1986,12,5,340,5
"6549",1986-12-06,8295,"Sat",1986,12,6,341,6
"6550",1986-12-07,8087,"Sun",1986,12,7,342,7
"6551",1986-12-08,10446,"Mon",1986,12,8,343,1
"6552",1986-12-09,10963,"Tues",1986,12,9,344,2
"6553",1986-12-10,10619,"Wed",1986,12,10,345,3
"6554",1986-12-11,10403,"Thurs",1986,12,11,346,4
"6555",1986-12-12,10678,"Fri",1986,12,12,347,5
"6556",1986-12-13,8502,"Sat",1986,12,13,348,6
"6557",1986-12-14,8080,"Sun",1986,12,14,349,7
"6558",1986-12-15,10866,"Mon",1986,12,15,350,1
"6559",1986-12-16,11389,"Tues",1986,12,16,351,2
"6560",1986-12-17,11217,"Wed",1986,12,17,352,3
"6561",1986-12-18,11187,"Thurs",1986,12,18,353,4
"6562",1986-12-19,11628,"Fri",1986,12,19,354,5
"6563",1986-12-20,8688,"Sat",1986,12,20,355,6
"6564",1986-12-21,8146,"Sun",1986,12,21,356,7
"6565",1986-12-22,10589,"Mon",1986,12,22,357,1
"6566",1986-12-23,10533,"Tues",1986,12,23,358,2
"6567",1986-12-24,9097,"Wed",1986,12,24,359,3
"6568",1986-12-25,8107,"Thurs",1986,12,25,360,4
